bZccu68ZlL8IVkOFSS6c7CoTXjuwm8lvFbNFvUMI0kTmunVg6BaQZq1a,node694,4,6,9,6,node694,-1,Japan,Amazon,lighthouse,7,6,2,23,8
Fk86hhEA44i9zPsgLM25Em7nxUkleEEe1FEtMJHUmCtA88aOq3vkJ9I5,node695,4,11,7,8,node695,8,United States,Amazon,lighthouse,9,13,9,9,66
wAUt4mRnUU6iNYZt9iVvvhnvNtO7NN3hCeQtwmputycrLXxwB7zJ6DVa,node696,7,6,11,3,node696,8,Finland,TELUS Communications ,prysm,7,5,10,5,9
m9Mo3Fkv0RLjFyY9CCC8kH4WoCvppswABJpkuzpwyG4XtXKsWlTxdBl4,node697,8,11,11,5,node697,2,Germany,Google,lighthouse,7,11,8,8,114
nVZ9KPmAQKdroODl4WKwJwbaJLCIAP1xwG7OdsbOuyXjhLB822EYcXiJ,node698,7,6,4,4,node698,8,Ukraine,Serbia Broadband,nimbus,7,1,8,9,5
MKsgyXeuC4yqV6pYfCgndCRHWTl6tQggQADfrqHtlGDp9neNp70ayYSr,node699,-1,10,22,9,node699,74,Finland,Microsoft,prysm,2,2,10,3,11
kjBq8roGaAexkUb3LoJrZnrLAX3lAy3AU1POJHfE5m7ADSrdxdfanlpC,node700,9,7,5,13,node700,69,United States,Comcast,prysm,2,10,9,6,8
Z8xSYRmajr5bZ39v411dArsiauWEulHi40gtFzoUPjSnhP3UoERCqmfN,node701,9,9,7,7,node701,4,Spain,Amazon,prysm,7,19,8,2,7
IFT4FlrXCA9AyhIYHabDlJsaeB3w5m0Vnx3xJpg3OunDIjSHMIjxyNNY,node702,4,5,7,8,node702,5,Japan,Contabo,lighthouse,6,8,3,3,11
nWlHkpn6EV1xDcudn3QO2MGQsgZxnqoGEKYbOsijipyXm4YKWyh0DnBf,node703,6,4,2,4,node703,3,Germany,Hetzner,lighthouse,17,6,12,8,171
POh5BAYgSXzr9WhUBzVh1Ub3h4qfefeNNxxRV60Q1Vt1d1wnJSTIDnXQ,node704,4,10,311,20,node704,5,Netherlands,AT&T,prysm,2,1,5,23,6
vhC87uQpwAaQY0FQtVtIvj6V3FudH552KETq6Zr4vQFXJvc4V7cEZqpj,node705,70,10,19,2,node705,1,Singapore,Hetzner,lighthouse,7,4,8,9,2
OlyXOKzV902OAS4Sx31XyX4gTffs97GZo3u513XaEcgqV3PdNMW0E4dQ,node706,7,10,497,4,node706,8,South Korea,British Telecommunications PLC,teku,10,7,2,2,6
qZVfgKXmK1IQJ8glLkAJ1KX8fG3KwuIdpMnXVhzENbl5TlX4IdX0Ycx1,node707,10,5,10,3,node707,9,United States,Hetzner,prysm,70,6,5,1,6
tOUBMSxJClMWLfaKy0DOBOSsLyCcwRv56K4acHCV1RzfrnlSPjBmoW70,node708,7,6,8,531,node708,74,South Korea,PT Comunicacoes ,lighthouse,4,13,8,7,5
uPheM1qRE0522nM7A0iNhbQnUdhaPn5G2EiCUnOJwdMOEiQYHKUJQaS3,node709,4,10,5,8,node709,5,Germany,Amazon,lighthouse,2,9,1,9,1
m27whObZCqYYElY3OMHcvpdU71PNyTwSl9BykVC7pdgCeBaHUfCedHOw,node710,11,9,2,8,node710,2,United States,TeraSwitch Networks ,teku,9,7,4166,8,7
9jXQh96fW5yS8114dVinec5z7mnITfbjxYaG6FqQQsYrYzbqahX92Rbn,node711,4,9,7,8,node711,10,United States,LeaseWeb Netherlands B.V.,lighthouse,4,10,3,9,3
qd1JcVIviJ3cBVMTfW7j2YcpKF0ZF6asvgGvis5Jsnq12wZvTVEN0kfg,node712,7,3,10,11,node712,7,Germany,Another Corporate ISP ,teku,8,9,4,10,65
dDQqWKsJ80bmN6QWV5eoksp7gqVA8GY7WAWTrRXqZH65LM0qQT8ciXcj,node713,7,14,10,2,node713,7,United States,Oracle,prysm,8,7,8,4,10
i7dEI4Degd4kETl7l8QMuWIAxVH8P3ran6Uiuyth7rzDQFiAaSlbP1el,node714,7,8,9,20,node714,5,United States,Google,nimbus,4,2,7,5,7
Fj9MOcW8tdOTO37fxrYM8qQYq5MznmMX3IIFRccl6IjwmOTuDTbg4W9N,node715,6,6,67,8,node715,68,United States,Contabo,prysm,7,9,8,9,7
vHY3WdKE50aSGd3jNVGoxw7jK2JI4Pnl3Zwr8OUn8FObN6VJrzlm1Wlx,node716,4,5,8,1927,node716,51,United States,Chinanet,teku,5,7,3,6,8
RO6hNt0S6FUeYxxmQYW2Ob27LVIA2FfFpVVbiMgpNQAX9tIcErFtKTZe,node717,17,11,2,6,node717,9,United States,Latitude.sh,teku,10,26,19,4,7
5bpKsUqf2aarFIwg8Ajp5WIlNgH51iN7NUFigdA7ca8akmk46SufCCzH,node718,5,9,12,8,node718,6,United States,Virgin,prysm,6,6,8,12,8
4bLS3l4HHqNVfWPnmChY1MBgPAG6m50dBDsH9M9N7e0r0AkYK0EvZOfh,node719,5,7,5,9,node719,5,Austria,Hetzner,grandine,6,647,65,1011,9
8mjgAaxQZUKN0zKNr0QR8WtCsGmRP5Xcj8X0xWWMOcUR1TP9x8aS8QPt,node720,1,1,3,14,node720,5,United States,Charter,prysm,4,5,6,2,8
cV3UE1lJU3XB4YEgRS7xcbJrWAiS5Qe9lKmB29ziWbDtNY35s712uzaQ,node721,3,116,6,6,node721,-1,France,Amazon,lighthouse,10,646,6,12,23
IRZrYQ94JmO9Ohg9j5PCpShF9qJwGAcr5ENS1hoR1epLS4zjyHxZsCZh,node722,-1,2,718,8,node722,12,United States,Charter,lighthouse,4,10,8,1,6
QKtSA6pVUHbSWkaKsWvUOkqWyg9QpesY6CIVpiZYM9cLrz5dxOFxlYrU,node723,9,3,2,7,node723,7,Germany,Amazon,prysm,5,15,4,4,5
0Dz10Unsc6DMBepeWpBojM4e3lqgjI92LIJAGkoRB6inKB9gfa5kMeBd,node724,71,7,77,4,node724,8,United States,Oracle,nimbus,3,6,9,3,9
pPaolYrMmYqEQUCDRuRM7C0L04YrFaFXUcrXhw9u3nuDe5QgKUxaoZB4,node725,7,201,1,10,node725,3,United Kingdom,Shaw Communications ,lighthouse,49,10,17,9,10
VxsRpZPF4ghQnYgEN6prZqIr5yfkq9X6jsMviWVL11KxkLLJGQ4yB1lY,node726,3,10,31,2,node726,8,Germany,Amazon,lighthouse,68,9,9,2,345
oY89qbQ4MCrkbvW6SETGeXug95a5CtmyxkOlAM37QruwH6W7cLDYc1ol,node727,8,1,4,10,node727,3,Germany,Oracle,lighthouse,11,5,8,7,7
VotXBhlLKkhda0sn3Jp0YQztY56FtB88p9uymu6CcF0duvfBOAYM0sfk,node728,8,4,6,404,node728,5,United States,Comcast,lighthouse,5,26,5,4,3
MMnwVYVrgojpzLcEQdLdzKh3OPlnle5yVwo7IXP96L4ICsA7iYuwvNW5,node729,7,387,7,8,node729,7,Czechia,Aussie Broadband,lighthouse,6,8,5,8,5
tTkjKFMv1D38VhuhOTAj7iZ5OLEW1NcomEd4h2vcLR4eyUdje3PQANnm,node730,10,1169,60,4,node730,6,Germany,Hetzner,teku,3,6,8,7,2
mspRjqztCH9hffdkzXzmMbGkGrMkfSbE1R4yLHcVUMqRPUOLADLCiuoz,node731,11,70,2,3841,node731,12,Singapore,Amazon,prysm,10,8,5,9,11
61kt41Pp2DAyVS3TwNll95xYG4du67P6RfBPIDkPpRPaRaTdwDGbKYwx,node732,7,7,1,2,node732,1,Germany,Google,grandine,2,2,344,11,4
XZhDRHnWXhf5FyIK6hGGAqQXtc2Llu7rQR8ssNaeqTPhXJnPKy1fUuXu,node733,8,12,6,6,node733,1,United States,Amazon,lighthouse,2,11,8,5,9
zVcDphaIZDDrypkwadmRXtTNUqNprSsF7jr1TI8Ksy8QO405EJTwubzn,node734,10,10,8,1,node734,3,United States,OVH,prysm,7,7,1,13,8
JekTnlf2hCANftgGHscXLY0CWNqgomCcLezuMrdMiuhNvcShHfhwDPE9,node735,10,788,7,6,node735,73,Netherlands,Swisscom (Schweiz) AG - SMECybernet,grandine,2,4,1,26,17
DBDpTcxin5vDiWAv7DbvZSwckyNDsdMqdhFmqM7aMvlZE2RUNaUzrHRE,node736,4,1,4,8,node736,12,Australia,WiberSolutions (Pty) ,lighthouse,2,13,7,139,10
DkBmy4xHbuv6psdsyNwokzTDEnbNt5JpSAtiNuGPGQyRHMsSCDQbWuzr,node737,4,9,7,10,node737,4,Finland,Hetzner,lighthouse,68,10,6,1,9
Erwz2rXj2nZdxMbsQNB0bci3fayT3YK9YyJn3PTe0y1WsCpg9due7ufS,node738,-1,6,6,8,node738,66,United States,Virgin,prysm,6,8,11,8,136
DyAAKgt4Uzv3qZlLT6bltPjBFK2IsEne7qXboWyVLpX09oRdxNVznImO,node739,10,9,105,104,node739,-1,Russia,DigitalOcean,teku,1,9,11,5,7
ovhLagL8TehCIB4v3gh7xh7BkoPjRkhgYzZfn4N20j3lwCWaS1jpTHha,node740,4,9,13,2022,node740,4,United States,Telefonica de Espana SAU,prysm,71,1,88,3,1
HKvyYUiWH1vZ27vp9u8ycxeWHeIQNGzgmhrSWBnawgQGnea4D0453q5C,node741,-1,8,21,6,node741,4,Canada,OVH,lighthouse,1,10,8,8,5
JBg9sRyADxbinxlzDGFzANPE5RFgGtgKl5LlaydSkujoAC22O4E4d119,node742,6,8,7,10,node742,10,Germany,Hetzner,lighthouse,3,3,1,99,5
H45bjqMVYGJScFtCrGV1ftqjOycVqNE2Xy9qrLYv4TlZuHyfdbd4kgxB,node743,12,266,2,7,node743,72,Japan,Comcast,prysm,66,6,2,6,12
zZj8wA8afSaj0GbQ8rJFx0zl43Kl8XINzl0LmH7ZlJyrl6UgyiQDvG1u,node744,67,6,4,3,node744,1,United States,Vodafone,prysm,12,37,8,4,3
urr145GeqCSuAvR8mIYm9S0zX9pJYIeJOcAAJKBCnJnD5CRuggwkegEi,node745,4,204,79,4,node745,6,Japan,Amazon,prysm,4,9,9,3,10
ON20BM6QeaxFazbpAWQvO7muFlUqQphWiazAHjjgoOLqlmaX8Xaau7qf,node746,6,12,8,4,node746,34,Germany,Hetzner,lighthouse,7,10,9,6,6
FxDL58WtDsWIup5tBicjv1YO5aHq66HYQyYs2HAEH4tG6OKLp3NdBpzj,node747,4,3,8,8,node747,5,United States,MOD Mission Critical,prysm,28,4,1545,6,1
NTivOquuvCs4kp7Hhc3Vt2XOfpSi5vxMpue8tuKJ5pzJb5sFyKYYh78X,node748,67,7,9,97,node748,3,United Kingdom,Google,lighthouse,9,2,3,5,3
713pmXafsTFLPtsW8T38a9FhcAVYBF7pfVcS3493tpsARAsyUGhPMVrD,node749,8,10,8,3,node749,73,South Korea,Comcast,prysm,1,1,11,10,3
OwKOkVOAck825ZI3mA07bY2JCplyhiBDYCaJuinUPD1p54U18BQYn1I6,node750,3,11,3,3,node750,67,Finland,Google,nimbus,69,8,5,10,17
PyNvPariXrDQhq3NIUOn12cu5DesnE6qRQbBA3pBp4K9Vu60hmuyPYHV,node751,-1,6,344,10,node751,1,United States,Amazon,prysm,11,6,761,10,4
kl6dE5rYCGTth4vmqNzM5uxRAORhU1DVV3BiJz63RQNTm8KulETM80s7,node752,68,2,3,9,node752,6,Czechia,Spectrum,lighthouse,3,10,24,4,1
nASyVjMTf7BhNC5YRPUxkz8IOpbJRhkfzqQUyKyVuYna3BuIInxgYCeN,node753,9,5,10,4,node753,10,France,Hetzner,prysm,3,3,129,2,3
eEeXhoS7duHhJdUcQQ9DdrF02lWmd7Px4rW3pszBjuxI0xHjIYGNBiOo,node754,22,214,1,8,node754,34,United States,Hetzner,lighthouse,3,2,684,8,11
IjBuQCgy2trqmmSADzZUfQWXFuan72tSCqNnreKx31raCbKSXt3dOSKY,node755,2,29,10,67,node755,9,China,Amazon,prysm,9,8,5,8,13
hAjhhg90WmzpIVbElPgyxko6VjbXUHu2lNTWyR0xlu9zTthw0amJtuKc,node756,30,7,11,13,node756,72,United Kingdom,Oracle,lighthouse,10,7,11,3,7
KTowIeGQyUUPcAb6LeqQylAPnUFbVGtkmpHyuYe6ferPeRK0WHe5c9Uo,node757,7,9,9,33,node757,8,Germany,Amazon,prysm,73,4,3,10,1
Hf87PocftxH3RtFL7rvTzQ2SNoJ82XA2Xgld4Df6pwHoecK8s1dRmJvl,node758,6,7,9,60,node758,-1,Ireland,TeraSwitch Networks ,prysm,13,10,13,1,8
o13Fid7Kv355W71ExtS94DEe4cOhkHTH5qzTJu32GQABMIs7SuFfv6bd,node759,20,3,5,4,node759,10,United States,Amazon,prysm,2,6,5,2,4
6DqEyjTOuhACKMLQPyERACogYcds1c6IF7UQBTPVXONXylhRz360ZnYK,node760,6,10,2360,1525,node760,5,South Korea,Telstra,lodestar,66,3,5,9,6
WbbrJ7mK5zRrcvHgRUg7ORh5KHvBqhuwanJzkUGQsJfQvLjZRslWVxhD,node761,7,6,12,2011,node761,8,Ukraine,Deutsche Telekom AG,prysm,9,10,2,10,9
ksQOxZyvtkJPmgoGJRLCcGDgPoSauwMhzeRKOawwQ8Ef7dsrh8VPdRlA,node762,2,7,6,387,node762,10,Canada,DigitalOcean,teku,14,7,27,1,2
e7zhcKfLv28KpWQYaVbSLYkwtVRnRiM0XFfVVa1kmtiYtNREq7Iwr6au,node763,5,408,7,6,node763,9,United States,Hetzner,lighthouse,11,8,1,10,19
uHdu9AxFUAT2CnI1VZ5cMV345Yjx2sVWoJsdNg2boIb2cMhADdWwuLWO,node764,6,9,9,9,node764,1,United States,Advanced Wireless Network Company Limited,teku,5,648,10,5,1
7w0Rq1tKG1YPKP8VtaBPIjyaW86uGUmtTmT5MfC81zQoJZ8FLvAeGAUq,node765,71,3,81,10,node765,6,Singapore,Hetzner,teku,3,2,38,53,2
fZlijjhuBFosTZeMKb3U7RbqjFqVPlMyLzMvq79kiobvXhXCvZiR701R,node766,44,6,4,7,node766,5,Germany,BOUYGUES Telecom,lighthouse,8,1,5,8,10
yPtKieoxTlbaKrHTEnws36xSC9E6yqtrpOKefg6BXlrDZUIUyPsnoDAz,node767,5,5,32,4,node767,4,United States,Charter,prysm,23,9,3,7,2
K5C8oWlyTuVLThqziFpRtSvQiOC9nSr34j9eMzyRNmnCjCupZ5dyYMbJ,node768,4,10,10,4,node768,72,China,Hetzner,lighthouse,4,9,11,8,26
s1UpAqlnV2XrKVVhNPii7QsHHq5kSETi2MvIJ5hZobwjFu1LNzf4ksBT,node769,8,7,8,9,node769,8,Germany,UTEL ,lighthouse,4,5,5,5,8
tBX99BzyVnGrF4fHhyLDWHBwwz9pn8G9HxK2qLYDrpEdrEjr10pXfa5u,node770,4,6,9,11,node770,8,Japan,M247 Europe SRL,prysm,9,9,6,3,4
gkItKzvPYLKmSgt1ShSY2Ob0bE2nr1KiFqbcKgDONhbyTrPKvZf0Cy2B,node771,9,2,23,6,node771,6,Japan,Alibaba,teku,7,649,9,5,5
tUPRz3g7itU5TmfMyp8CnqPytmjFqRAN707wsysv9JWx831yyEeOQwKj,node772,2,5,12,2,node772,25,Japan,Hetzner,lighthouse,69,10,775,5,598
5dYlplo8JLhfJnZQCDY7QWk9ANWNnsnC8BUc6vNfj5H7zbDxZxBEeppj,node773,10,10,12,6,node773,7,Spain,SFR,nimbus,8,6,4,8,4
pkLEcXZK6JFvohuaJjQenGe8JK1MimTRgK5doZ1n41zlytZRsVktNJ9B,node774,10,9,10,4,node774,5,United States,Charter,teku,21,8,8,11,8
19jdaU29Y5K3GBfZspMa8wQZ15xcZi4yOqxoTmOdIk6seoQwtw9DMCSX,node775,45,3,5,1,node775,7,Czechia,Amazon,teku,7,11,9,339,73
Kw3bMZkioZocvw9LpvctL6Qe8NJVQhCnNT79h0kEwDXnis2VkOYEldP8,node776,8,10,4,6,node776,18,India,Amazon,lighthouse,6,2,5,4,4
DBOI1ZuKqWPZvG1tZsKp3POnp3XEdArYdfC0IfIT9y9P4R7li7IvnHj4,node777,11,11,2,10,node777,5,United States,TeraSwitch Networks ,lighthouse,5,5,68,3,2
c3AXHSQKJwrYbG80knltG1exPBpk4sCSKo0BoAtHJiEI7pMlLNBDTtuc,node778,6,2,2,4,node778,19,United States,Amazon,prysm,24,646,476,4,1839
bpO9skKep0zviCqBKV3Di33BgBBjbrnasQMC8I21NXNQYP9vPnR2KB8V,node779,1,6,1,1,node779,5,Canada,Hetzner,prysm,71,69,11,6,9
3E9i0Gtyvwi3IIwAo1keE7jdYWTiQcJLQft3wopy4a4bPzqIYWXOfq61,node780,8,6,5,7,node780,7,Singapore,Hetzner,prysm,68,7,3,4,41
S9WUVrXuoTCxnUJCI4gNb5ApS7oPsCeGcYRxeAdnmYNR9vRVXNMEL6kK,node781,9,8,7,4,node781,3,United States,Hetzner,prysm,18,9,8,4,8
JRBY7GXXuPeUJToBbGuzYgZ3iRXEkNUMGxCKkom9NQbazJD2OeQiBBTk,node782,4,12,10,9,node782,7,Germany,Amazon,prysm,1,12,7,10,1
Sb2e44jP0RMpG8k2FTLdGP4xXrRGfwYtCCwU2U5xApDu86EgoHffn9ll,node783,51,10,1,10,node783,1,United States,Verizon,lighthouse,8,8,10,46,10
MM5IkHpkt2zNme6J16mAc1td7f5KlfUU7HcY8EsnLr7RJglOsIYJbb27,node784,6,2,7,95,node784,7,China,Enzu Inc,prysm,4,2,4,15,4
7bc3PZe0RRqpQ8uYndpXDdpvGaCgnlQ9VbPnautaXDKZntnlYxrPXoyH,node785,69,10,6,8,node785,-1,United States,TeraSwitch Networks ,lighthouse,73,7,2,7,9
QKzSMoVwqOeKeTuwaqXxWlnkF2yRlJBWf7aETG1Lz7BLHI3BkiZLJNxx,node786,8,5,1,823,node786,5,Australia,Amazon,lighthouse,9,3,12,7,4
gEPAVFn4leAPbMuV5RKPWarLFfFmVJhxf5p89JWOcGU06MYfJhIEQOOi,node787,10,9,18,13,node787,74,United States,Amazon,nimbus,6,9,1,5,5
8cjG1JQHaga2Ju9P6260bQPTICEHvK0NByZXdUvs4uMLmMZ9LDP8DSP0,node788,-1,4,214,10,node788,-1,Germany,Hetzner,lighthouse,6,23,4,12,15
QnMc5wEDsLLOYwWlbhSsFpDlWkczz2YAM9K5gKw3KkhD3CDt11qz1LGF,node789,70,9,105,5,node789,6,United States,Vodafone,teku,15,11,2,10,6
op29DMSZU96610RqIURWfKwX4H6ZaO7K2fiN5iSjTe9PzN1ly6Hpbiwz,node790,4,2,3,13,node790,12,Germany,Korea Telecom,prysm,5,1,36,3,96
DTEM5KGjOU44RyVDuVUUMbKV9WcssaPwRZ8HN3i6vFzraFgcB8G9Z6Go,node791,4,40,9,1351,node791,13,Finland,Oracle,lighthouse,8,5,20,8,350
C99xrsuLmUhCNA0STUwrO4pcPP8PJ23x4gn7RRQaRaUwUXDKDZ3HvaUT,node792,7,9,6,7,node792,3,Canada,Vodafone,prysm,7,10,6,3,9
DaHCJzjpC3OilneX4KNUQ1zBwjTPkiIhFT7vvG57cdfU0zsPCec0wCTG,node793,-1,3,10,6,node793,9,Germany,Hetzner,teku,67,8,6,7,4
D2Xm7fHXHICtodZABNgmG7VYt8PB1X8dmEp7SVJAEGZuDo07D1ofbybV,node794,8,6,97,8,node794,3,Australia,Amazon,lighthouse,4,4,100,8,6
3NfyYGCCYPRKWepyfVnQ78IEAZbH7EcGZA08At21dDY4yeP3kmHj7kD5,node795,12,758,4,5,node795,6,Malta,Amazon,lighthouse,10,5,10,10,7
NieINv4Cjrq4VJGY7998rugX8p9RgaeYdVwi1w10wgtjha73akvrDb6L,node796,-1,44,10,7,node796,8,Germany,Amazon,teku,1,13,2,539,4
qF38VTkcKkUahSE8sGeYvHzV7sqv8ZMO7hM7IjJowtthvjZk59aCELzG,node797,6,7,10,4,node797,45,Canada,TPG Internet Pty ,nimbus,9,1,10,9,3
PpXQSEXVDZEg6s9Lwbcb5wWrio4Osm4lsTUp3w5sg7lGC0NtcKiYTC5m,node798,74,760,4,8,node798,4,United States,TeraSwitch Networks ,lighthouse,10,9,36,22,10
Z9Ibts9JFe8lbj7RqrDJWsKiWtbK74WDtp8mybxzZJj5PmRKUHaNyLjL,node799,2,4,7,6,node799,8,United States,Virgin,lighthouse,5,641,41,4,23
9lkHCrcu4sZuYMdOQ5DY9LoWp8wYpGQsHQwiNli3uYSj7Co8PjAUsuJ3,node800,18,8,8,12,node800,13,Ukraine,Hetzner,teku,9,2,9,8,4
1dBC5vmj4BVURAThDCfjcNGmy99JKymQfyHrLqMBTGza5eLCq80QatWe,node801,5,6,10,2,node801,5,United States,StarHub Cable Vision ,lighthouse,5,8,6,10,4
q2ZBFwZkeZCYQff8YjkE9tX1niE0DzmGVY0owE0Ds61KKp7Jzez4tNsw,node802,1,7,3,11,node802,5,Jersey,Amazon,prysm,8,7,5,5,4
kRD0P2X7ItwqnAINYF0HC6x1nYGiCJV9xzUuaRUWaSskwXQv5JbHOX1u,node803,3,7,7,12,node803,2,Germany,Orange,lighthouse,4,37,8,44,3
ht82VzohBbG8StPBF3riaS1x5YpOWzOFf7VyRNTqDABXToSgPYIlFXfq,node804,1,10,2,4,node804,67,United States,Vodafone,teku,66,10,5,4,23
ERlRvA4yRTBM2QHx3TZCbJhtx9DMyoV2epjT6s2VoFA8w8DASr1YsBmh,node805,6,16,9,16,node805,13,United States,Amazon,teku,8,5,4,2,9
COqK0N2Wv3rULvBbPKeJ8ROy9KrKkwGdjngO7mRdyQ0TqujHHNZhFJyu,node806,2,3,9,12,node806,11,United States,Amazon,prysm,8,8,3,3,9
ZHk6u9T5qQZpei5URk4pNZmlllNzP8j5m3h9ZuwIA5D1nI5pF9R7dZy9,node807,5,9,12,13,node807,19,Germany,Amazon,lighthouse,9,2,3,1,7
bKjcDYXFiZngLBEox11289f9Kg6xtTV5jRYcK7MleHaRrq6aDnFc5VM3,node808,8,12,22,10,node808,9,United States,Oracle,prysm,1,8,4,13,4
ORvJtcd2eAJjNpuyzygFIAX8WyCV0fS5ZQ5VcBD1iLN1BbTc6RNAcO0g,node809,45,2,2,6,node809,9,Australia,Melbikomas UAB,lighthouse,11,642,10,11,9
tNGUWoESeXYZ6qCV7y7FM8LfbGLG6gsgweEVEttmERzvQbnqeLQATtSY,node810,5,7,2,6,node810,4,United States,Amazon,lighthouse,10,649,3,7,3
aODhYn0vmToamfzrKqQUvGZOsKlXsA2fH6ekKd7uhdCKqyznaC6UJyA9,node811,10,10,10,9,node811,8,Netherlands,OVH,lighthouse,15,9,6,8,447
SMMm6YhDJqBNHcZieIP3ow2F8PCxAUKknsFKHsG9PAPWOq9hi2u2g0nj,node812,72,6,4,5,node812,73,France,AT&T,lighthouse,5,641,21,7,8
asPPuUTqFpsyufjzWqUw4vjn91sF2pRBaKsHyaCriR4kIvQmdzksmM5J,node813,4,4,2,2,node813,-1,Malaysia,Google,lighthouse,3,9,8,4,1
ENhN7IpUjNevMQhvP1qUHjMtdZWaVqMrsVurBMe6pwTkjTF4vE6JiCPM,node814,65,9,7,4,node814,13,Portugal,Leaseweb Asia Pacific pte. ltd.,lighthouse,2,1,25,7,7
DpmV1xjhCRQAOj4hQMxjJzORtergAsocle7ypaAUy4M0BTS5nH3oejOT,node815,4,10,7,12,node815,-1,Japan,SpringNet,lighthouse,7,4,107,4,5
fg8eyd8QVRxozZ3h1hhNJoLnQN1jCZZ626dVZ5aDBJQ4mHMsgNSwWrSw,node816,9,7,927,5,node816,6,Germany,SUPERLOOP (AUSTRALIA) PTY LTD,lighthouse,6,7,8,9,5
Yef7DkKxNidUZy9IkDbT6I0OOoc6bnpOmVZubi5idnD8F2sQ5pl4eGM1,node817,5,5,2,5,node817,9,Japan,Amazon,prysm,10,5,16,6,9
T7R7N0VCsJM7cNOSZmd5k8dYBrMLnRv2YA5ONorbXyJtH9ww0JOKDxyd,node818,11,6,20,8,node818,8,Ireland,Amazon,lighthouse,9,7,10,10,5
YR73PbH5Vq93XTu2bNwE89z62VbjtKOwTAyWjFgPmmpjJqdbJ3uVLyu5,node819,1,15,153,10,node819,17,United States,Huawei,lighthouse,7,71,7,22,108
Z6xwEWhhFLJv6MwmohfWKiSGbXcopVKKaMzThm2bqgm8ottiQZMfSbyy,node820,18,1,3,10,node820,73,United States,Free,prysm,10,11,8,8,4
JHGZuV3fq5AZm0vsy8cuaKMTk64lIpQ0Z6JTJnbwzVj1r5z2If6icvFY,node821,-1,7,11,3,node821,3,United States,Verizon,prysm,10,6,9,7,6
xtuYzhS72HcrOZE44mSlZKuWNjti0I1zhetvWZZyFgSKIFEwA1jxjISH,node822,10,1,4,2,node822,2,United States,Hetzner,teku,1,1,5,11,10
ggEUSyMW4Dn2Q8Kt2Ie2XUE2F0yQCdvKwIh9Ao141bLspXcEauOi9t61,node823,10,196,5,9,node823,5,United States,Leaseweb UK Limited,lighthouse,7,649,86,70,5
ivtyOTIvXJp5S7MeRWbi7Jzgb7G3IAbULse3cjm1tRBETyR3STJ4CorS,node824,5,7,4,11,node824,4,Germany,Long Lines Internet,teku,10,647,3,4,1
7F41Bb6dtPXjg39OuxqK2KVwvXJCNjZBanqdUOlkWWt40huVo1cRM34q,node825,70,41,12,9,node825,2,United States,Amazon,lighthouse,49,6,8,6,4
CIuNn5QRcioztMewSnQfojJx0Qvu2NjXpNpx9N9VEtLtJIm4gZSKdQEV,node826,6,10,3,8,node826,9,United States,OVH,prysm,9,8,5,6,4
EDZ4GAF1pd2KS1bEAOeneKD36gCG6m3Jp6TfGfrYISFGVS30Ybv3kFyu,node827,-1,4,11,1478,node827,6,United States,Verizon,grandine,3,8,2,1,3
o2QHwBsVqUlgfeu6YgcwgiMmCA8ctuAUky8FspXz1jUL0KqgsJFD9eKy,node828,16,10,5,5,node828,5,Canada,Verizon,teku,4,6,12,9,8
ObxEJoK4kEQfRyKOIYD3OVYxlqr1mVRhkjTLRdLSJapbFBhVZBtZ67pp,node829,8,6,9,3,node829,3,New Zealand,netcup,lighthouse,10,5,84,501,3
JVthXP7IY6FgQRL9pzPinU1QTXBOhCIss2W9r8VBbJZ39q49noDN42SW,node830,74,5,5,5,node830,5,Finland,Amazon,prysm,4,29,10,5,10
h1ijjsJxRCyKv3ckGimWrgYVtfnSB4VUwd4FlNV3wfKAGVi4ZDQohFbl,node831,2,4,7,95,node831,9,United Kingdom,Hetzner,lighthouse,9,9,9,8,4
4GasH4Ix5qP0GxmMbgesbgeg40hqD9o5ULrVvmJs3Q5t1EYmPoJyurDy,node832,9,2,4,3,node832,18,Germany,Digi Spain Telecom S.L.U.,lighthouse,7,7,11,8,5
DPzWXty0zLIpqtLRN0wt3R4YLvJa7cVecuGKufr2ieuOj9xqEJS6Bg81,node833,6,5,5,32,node833,1,United States,Google,lighthouse,67,7,2,7,2
zlKUTamDsEdiB96LwK9wtd94uwLgmdyC5og7bmIMRl8KMIUXxwLBWbjd,node834,11,2,9,18,node834,-1,South Korea,Virgin,prysm,2,2,145,5,3
W4Z6iocAhGB8RfZuyvAbC7gFSP5BfTt8pHI0PHoj3BK8VTWJz8KnHlnE,node835,68,10,5,4,node835,2,France,Hetzner,prysm,4,4,8,7,8
ILuo9EKNmNPayrs09p5pGD3LG9SeRMK9A4oqBEm0EDHIjJYcAjRQR8zO,node836,1,1,7,9,node836,3,Netherlands,Comcast,teku,4,5,6,10,10
Vg7NZPHsJup2dHHWlwIatbjOPzSsujKvMbv7WTz6ZTTVcbQA3DZRJ7TN,node837,10,169,1,11,node837,70,United States,Spectrum,teku,18,5,1,6,8
awYVKuLsgs5QoGpNEWkf0oW5A1LUH36p2C7TkUM8HuOgcuf9K5DREKv3,node838,3,156,9,4,node838,58,Germany,Melita ,prysm,7,9,1,4,8
7NqPEy14yqL5LA7ENkDIJnWwdmqRKwcNCbAlspshYpaLQiA7lzlTabXK,node839,14,10,8,160,node839,3,Hong Kong,Amazon,grandine,7,4,1,3,4
